Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Packets Looked Up,Packets Matched
1133,12851183,12839567,962,326,4,560,1576798,51,0,0,0,0,0,3762,3696
113,14927,6318287,286,116,5,598,598,5,0,0,0,0,0,62309,62204
100,13799,14161,104,111,2,278,278,2,0,0,0,0,0,1208,1106
1616,6489943,6487610,1565,1916,4,556,626,5,0,0,0,0,0,8954,8820
181,23930,24284,184,211,4,560,560,4,0,0,0,0,0,1229,1164
402,6319213,12636733,624,196,0,0,556,4,630335,6303353,630335,6303353,630335,1632,1533
655,6345893,19884,150,166,5,598,602,5,0,0,0,0,0,2150,2043
94,12577,12897,97,96,2,278,278,2,0,0,0,0,0,483,391
456,12621183,14403,108,111,2,278,280,2,0,0,0,0,0,2058,1962
246,25091,16448,117,136,3,320,278,2,0,0,0,0,0,605,507
117,15483,15873,121,126,2,278,278,2,0,0,0,0,0,576,483
3895,69551825,19085357,1935,1706,4,556,556,4,0,0,0,0,0,10071,9951
180182,45469779,12688345,299961,1650,2,278,556,4,0,0,0,0,0,956866,956734
2858,75689480,44413272,4012,2232,0,0,278,2,0,0,0,0,0,16052,15829
151,20398,20272,148,176,2,278,278,2,0,0,0,0,0,1797,1693
14,1172,20330,149,171,0,0,560,4,0,0,0,0,0,298,234
960,25241226,12648899,823,166,4,556,2626974,75,275768,6303306,275768,6303306,275768,2049,1933
5666,88574540,94839866,5243,2466,2,278,280,2,0,0,0,0,0,21013,20785
136,18022,18022,136,146,4,556,556,4,0,0,0,0,0,149238,149134
186,6304415,18403,195,66,0,0,759,5,0,7812,0,7812,0,2596,2503
1940,12815430,19126046,2237,2172,4,556,788,8,0,0,0,0,0,15399,15176
132,9224,6314064,252,71,1,70,278,2,0,0,0,0,0,523,437
147,20036,6323187,315,171,4,556,556,4,0,0,0,0,0,735,630
66,9078,6312505,240,56,4,556,1839335,57,0,0,0,0,0,413,326
677,12643367,12649814,763,266,2,278,278,2,0,0,0,0,0,134675,134564
3191,38081795,44426500,3956,2517,142,5645887,5453,74,403,6955,403,6955,403,14922,14789
5003,132464664,93077208,412857,2147,0,0,602,5,0,0,0,0,0,662305,662174
2700,25459196,101209974,6385,2346,2,278,278,2,0,6886,0,6886,0,13090,12953
413,22594,30350,466,51,97,5238,5794,101,529,21222,529,21222,529,982,903
4939,69634545,99693371,5600,1896,4,560,4858948,133,0,0,0,0,0,15088,14955
2714,25461142,101217154,6478,2366,4,556,5790,83,351,7218,351,7218,351,13225,13088
936,18950751,18948661,899,226,2,278,278,2,0,0,0,0,0,118375,118271
1661,91739,6401010,1820,116,92,4968,5524,96,491,6385867,491,6385867,491,4268,4181
481,12625542,12663952,1046,161,2,278,278,2,0,7417,0,7417,0,1970,1859
4741,69640387,19145170,2363,2376,4,556,556,4,0,0,0,0,0,15880,15748
538,34250,34460,543,51,100,5740,5740,100,518,25596,518,25596,518,1189,1090
709,12649978,40265,326,386,108,4070945,556,4,0,0,0,0,0,2571,2462
3181,12775663,6479980,3117,211,97,5578,5582,97,469,144343,469,144343,469,7311,7207
2025,37884274,56913857,3265,1532,0,0,278,2,0,0,0,0,0,11236,11029
47,6728,7090,51,36,3,481,801,6,0,0,0,0,0,9056,8958
902,12663797,18972377,1141,424,98,6634,6302642,164,0,0,0,0,0,3578,3422
144,18972,6328965,409,156,4,556,556,4,0,0,0,0,0,75911,75808
13,1086,15579,117,121,0,0,556,4,0,0,0,0,0,4092,4002
3995,50713034,12831938,2053,2336,4,556,560,4,0,0,0,0,0,16893,16758
3203,31785011,12837389,2147,2367,4,556,556,4,0,0,0,0,0,14153,14010
391,49121,18840387,1102,484,2,278,6171438,162,0,0,0,0,0,5603,5445
2409,31703293,38026213,2855,1801,95,3938576,560,4,330,6744,330,6744,330,14156,13942
66,9078,15890,164,56,4,556,2614,31,0,0,0,0,0,475,394
489,12625164,18180,139,146,4,556,556,4,0,0,0,0,0,1282,1184
1105,69641,6356719,1040,76,97,5578,925466,129,631354,6345460,631354,6345460,631354,3085,2986
712,18928429,44796,688,66,47,3827,6105,104,534,34573,534,34573,534,2318,2219
529,6327875,18940450,800,196,0,0,560,4,0,0,0,0,0,3662,3557
113,15509,12842524,2101,126,2,278,138470,122,13774,6523052,13774,6523052,13774,4206,4108
754,18926320,12661236,926,281,119,4726738,4649,64,0,0,0,0,0,451943,451833
237,24307,6319787,292,131,5,759,763,5,0,0,0,0,0,958,863
947,25230955,22948759,245245,975,0,0,322,3,0,0,0,0,0,644047,643931
760,12645919,6326139,347,196,4,556,556,4,0,0,0,0,0,2580,2481
3419,82018032,69704232,5284,3057,0,0,280,2,0,0,0,0,0,12115,11948
137,18064,25125,234,146,4,556,560,4,0,0,0,0,0,699,606
157,20682,10944961,85844,176,2,278,2523765,5451,0,0,0,0,0,86860,86757
1568,31565386,38031384,2870,1867,0,0,280,2,0,0,0,0,0,10564,10438
362,12607953,33853,360,161,0,0,278,2,0,0,0,0,0,250943,250844
117,15705,15705,117,126,2,278,348,3,0,0,0,0,0,97354,97257
1492,88891,13395,95,106,101,5794,556,4,0,0,0,0,0,3505,3407
13,1086,17534,132,141,0,0,556,4,0,0,0,0,0,10296,10200
562,6330308,19013142,1368,983,0,0,280,2,0,0,0,0,0,3924,3801
1626,37860875,31683215,2446,1256,0,0,556,4,0,0,0,0,0,7804,7684
2255,56774652,38078134,3449,2102,0,0,278,2,0,0,0,0,0,14183,13964
4747,101053395,142017,1052,1522,2,278,278,2,0,0,0,0,0,8837,8616
1385,19012478,44244761,2353,916,4,556,556,4,0,0,0,0,0,5165,5042
255,6314488,10935,78,76,4,556,556,4,0,0,0,0,0,481,386
92,12687,12603,90,96,2,278,278,2,0,0,0,0,0,2143,2085
482,6300307,11177,83,76,4,560,598,5,0,0,0,0,0,65653,65563
190,6304726,30331,287,191,0,0,560,4,0,0,0,0,0,7567,7467
1693,229796,31766998,2885,2486,4,556,556,4,0,0,0,0,0,14598,14359
3241,56913665,63223583,3501,1571,2,278,280,2,0,0,0,0,0,13921,13709
558,72274,6377033,749,772,2,278,278,2,0,0,0,0,0,2991,2867
220,22482,12620434,441,116,5,626,6302964,167,564593,11949225,564593,11949225,564593,860,763
175359,70405106,25335196,151954,1245,55,3772,322,3,0,6303352,0,6303352,0,647165,647041
753,12646482,25245074,980,216,2,278,278,2,0,0,0,0,0,2643,2534
118935,30252510,51148454,316679,1157,4,556,278,2,0,0,0,0,0,985285,985162
89,12037,113964,1949,86,2,280,13311,230,0,0,0,0,0,2304,2208
343,23700,18933378,696,201,0,0,280,2,0,0,0,0,0,2792,2697
3927,19111961,12652885,865,191,99,5686,556,4,0,0,0,0,0,15348,15252
1144,153545,25380757,2058,1641,4,556,556,4,0,0,0,0,0,9444,9218
64110,3473178,13133,98,101,11449,618586,556,4,0,0,0,0,0,64684,64580
1398,25386804,12777709,1452,476,4,560,560,4,0,0,0,0,0,3312,3241
2880,44298390,31669816,2233,1286,2,278,278,2,0,0,0,0,0,8435,8315
2300,134838,17282,123,146,100,5740,556,4,721,7219,721,7219,721,5402,5296
3931,25403121,6500751,3530,191,162,2369454,8825,142,1830,167347,1830,167347,1830,9567,9468
1007,12652258,48151502,245755,1015,0,0,560,4,0,0,0,0,0,644690,644570
2696,63095360,57077030,4653,3037,0,0,556,4,0,0,0,0,0,22924,22699
175618,70426031,61805138,285560,1297,82,5578,5646358,150,0,0,0,0,0,649679,649553
2096,12711128,115290,1919,106,174,2763424,9378,151,1830,92504,1830,92504,1830,4193,4089
911,25242172,28875,219,261,120,4596005,829,6,0,0,0,0,0,2756,2648
2249,6562625,230212,1695,2527,2,280,278,2,0,0,0,0,0,9488,9348
291,6311601,6327163,402,136,0,0,278,2,630328,6303287,630328,6303287,630328,1766,1668
857,25234921,11377332,93757,181,4,556,3974613,5608,0,0,0,0,0,94900,94784
1798,37885339,27402,207,246,90,6505,560,4,0,0,0,0,0,4332,4227
63,8564,8564,63,51,4,556,556,4,0,0,0,0,0,236,144
424,12588046,8231442,35745,86,165,6302682,278,2,0,0,0,0,0,36435,36329
314,6321649,18106,138,146,5,598,556,4,0,0,0,0,0,1623,1524
947,25240098,6344233,634,156,4,556,598,5,0,0,0,0,0,4745,4640
5339,101030342,162570296,418647,2267,0,0,278,2,0,0,0,0,0,1000414,1000280
158,20886,12605359,606,181,5,598,556,4,0,0,0,0,0,1082,985
2050,12707522,130577,2137,116,170,2500964,8753,142,1292,94744,1292,94744,1292,4403,4300
316743,101478563,76473552,317924,2097,0,0,598,5,0,0,0,0,0,997631,997501
254,6314422,19840,208,76,4,556,560,4,0,0,0,0,0,57111,57022
1700,230948,63282183,4094,2506,4,556,560,4,0,0,0,0,0,22376,22247
3854,38159106,38170026,4001,3267,2,278,556,4,0,0,0,0,0,23377,23150
380,6323831,6323221,373,96,3,322,322,3,-630341,0,-630341,0,-630341,1335,1280
239,16570,29769491,408006,847,0,0,280,2,0,0,0,0,0,641895,641777
704,6340097,20907,208,101,101,5794,556,4,0,0,0,0,0,1084,987
1660,25279480,44377468,2287,371,0,0,280,2,0,0,0,0,0,5269,5164
1852,48389413,97003,1008,622,118,4202598,5200,74,0,0,0,0,0,3753,3636
349039,14718331,31803343,155679,1155,2,278,280,2,0,0,0,0,0,646131,646007
61,8480,8516,61,51,4,556,560,4,0,0,0,0,0,188,100
341,6315124,6405721,1011,983,0,0,280,2,0,0,0,0,0,3924,3801
230667,25073849,31365205,230673,291,5437,293768,293768,5437,0,0,0,0,0,462075,461966
81,10867,6322306,372,76,5,626,556,4,0,6303304,0,6303304,0,2707,2606
891,12511526,31577585,1453,474,161,6171224,6700,99,0,0,0,0,0,5211,5058
3874,44427270,75993208,5477,2716,4,556,560,4,0,0,0,0,0,24158,23930
782,103607,6414793,1088,1092,4,556,556,4,0,0,0,0,0,4868,4698
184,20096,6323824,365,154,4,560,560,4,0,0,0,0,0,740,630
179143,146192957,56949575,153793,1910,144,5646165,560,4,0,0,0,0,0,655704,655579
2761,63104735,57002654,4092,2172,0,0,556,4,0,0,0,0,0,8263,8184
8153,120237408,170611876,8774,3317,2,278,278,2,0,0,0,0,0,32508,32263
180,16874,6312463,239,56,4,556,556,4,0,0,0,0,0,419,365
131,9118,6317556,279,106,52,3708,2626959,75,0,0,0,0,0,505,447
531,6328048,18929559,722,76,0,0,560,4,0,0,0,0,0,2750,2660
3834,63170436,126409950,6526,3067,0,0,556,4,0,0,0,0,0,21646,21423
3649,69517631,19051163,1689,1326,2,278,278,2,0,0,0,0,0,9057,8937
4107,69480120,132730708,6881,3187,0,0,278,2,0,0,0,0,0,22939,22712
710,44635,10337,73,71,98,5462,278,2,0,0,0,0,0,1553,1451
2159,56771967,31774782,3265,2062,0,0,278,2,0,0,0,0,0,14071,13939
319262,159061353,127044556,320865,2907,43,789484,3216,44,0,0,0,0,0,1009529,1009394
4014,75773377,117659385,249447,2060,0,0,280,2,0,0,0,0,0,657561,657430
591,12623640,12649857,781,246,0,0,560,4,0,0,0,0,0,3195,3099
712,44771,10505,77,71,98,5462,278,2,0,0,0,0,0,1498,1411
6183,126254253,168779246,415374,2827,0,0,560,4,0,0,0,0,0,672681,672544
143,19092,12769891,3092,161,3,320,2369149,160,0,0,0,0,0,6366,6266
532,6328338,18985900,1169,661,0,0,560,4,0,0,0,0,0,2197,2125
145,19176,19250,146,161,2,278,278,2,0,0,0,0,0,6248,6135
813,25221868,6355304,780,181,0,0,560,4,0,0,0,0,0,2790,2691
241,16676,12627692,505,176,0,0,280,2,0,0,0,0,0,1898,1804
277,6316995,21262,214,101,4,556,556,4,0,0,0,0,0,893,801
90,12021,12021,90,86,2,278,278,2,0,0,0,0,0,4213,4120
572,6353699,6368083,788,494,4,560,560,4,0,6302552,0,6302552,0,3066,2949
1924,6524446,199354,1473,2182,4,560,556,4,0,0,0,0,0,8317,8181
47,6728,6812,49,36,6,829,801,6,0,0,0,0,0,13645,13559
847,25233908,43308,485,176,2,278,278,2,0,0,0,0,0,4329,4225
704,6353010,25255976,1119,246,4,556,556,4,0,0,0,0,0,2105,2040
2882,38040846,44357322,3228,2111,77,5228,560,4,617021,6171018,617021,6171018,617021,15516,15295
3335,56942811,50709338,4178,1956,2,280,280,2,0,0,0,0,0,10072,9994
1261,12720109,25340538,1789,1101,4,556,5646165,144,0,0,0,0,0,6077,5953
349258,14747899,44455591,156474,1480,4,556,560,4,0,0,0,0,0,650164,650040
10,856,9292,69,56,0,0,560,4,0,0,0,0,0,516,430
2028,56762630,35369983,239649,1720,0,0,280,2,0,0,0,0,0,512292,512211
1932,263196,69618090,4500,2866,4,556,560,4,0,0,0,0,0,26212,26083
191785,29259341,16637889,191224,221,11010,594880,594880,11010,0,0,0,0,0,384128,384029
2015,31655270,6477079,1836,1286,2,278,278,2,748,7481,748,7481,748,8435,8315
2723,44222120,88540912,4995,2647,127,5382334,4570,67,564487,6302618,564487,6302618,564487,18181,17955
3057,81993956,44463122,4433,2677,0,0,560,4,0,5624,0,5624,0,18241,18015
472,6335919,12343531,111695,226,2,278,278,2,0,0,0,0,0,224153,224049
647,84742,6394810,892,907,4,556,560,4,0,0,0,0,0,7453,7337
3112,63128476,92960311,411443,1727,0,0,280,2,630335,6303353,630335,6303353,630335,655510,655384
3896,69545361,56961605,3883,1672,4,556,556,4,0,0,0,0,0,14480,14254
138,18204,6321425,310,146,4,560,556,4,0,0,0,0,0,140018,139914
601,6348634,37497,318,336,4,556,556,4,0,0,0,0,0,1620,1504
4145,50704174,177951,1318,1916,4,556,556,4,0,0,0,0,0,11104,10977
1469,44141567,12830809,2392,1857,0,0,278,2,0,0,0,0,0,7487,7367
752,18926176,12650692,835,186,68,2495129,3260,43,0,0,0,0,0,92211,92152
2765,44272870,25342002,1910,1021,4,556,560,4,0,0,0,0,0,7827,7661
229,15888,12626676,498,166,0,0,556,4,0,0,0,0,0,1594,1494
61,8480,8118,57,51,4,556,556,4,0,0,0,0,0,14327,14231
317451,114110061,95424523,318854,2367,0,0,556,4,0,0,0,0,0,1001767,1001633
252,6313946,18440,192,71,2,278,278,2,0,0,0,0,0,880,774
70228,10102193,22686093,70219,146,5030,271960,271960,5030,0,0,0,0,0,141143,141044
1200,31554568,29887,220,276,4,556,556,4,0,0,0,0,0,2898,2780
114832,50282468,6328399,360,226,5472,3311548,278,2,0,0,0,0,0,115831,115721
5603,82286906,227334,1674,2466,4,556,556,4,0,0,0,0,0,13508,13371
1391,12730993,107339,810,1131,2,280,278,2,0,0,0,0,0,5149,5018
124,17130,17172,125,141,4,556,556,4,0,0,0,0,0,489,389
193,25298,6328744,367,226,2,278,278,2,0,0,0,0,0,3213,3114
1863,50456726,25456717,2946,2002,0,0,556,4,0,0,0,0,0,12902,12690
3374,75729676,74594151,4660,1876,75,4970,4990222,136,183877,6303353,183877,6303353,183877,17034,16913
2237,44189896,56976360,3787,2122,0,0,736,5,0,0,0,0,0,13665,13445
108195,18449437,25072019,114272,211,155,6040059,6857,96,0,0,0,0,0,223027,222928
4622,138730335,44550323,5522,2816,0,0,560,4,0,0,0,0,0,20586,20450
907,25234938,12650787,890,106,65,4859,4727274,123,0,0,0,0,0,2436,2330
727,92896,19021844,1532,962,4,556,556,4,29,294,29,294,29,4247,4129
2349,19143224,63335014,4553,2356,2,278,278,2,0,0,0,0,0,14144,14011
290646,182504575,38255972,306595,3060,69,4866,556,4,0,0,0,0,0,969788,969644
4017,57030789,101202036,6353,2846,4,560,560,4,0,0,0,0,0,14912,14830
204,26730,6336490,465,241,2,278,278,2,0,0,0,0,0,2336,2229
10,856,9284,69,56,0,0,556,4,0,0,0,0,0,47702,47616
491,31988,6334835,656,56,105,6010,4076379,209,631362,6325343,631362,6325343,631362,1247,1151
524,6327566,18936092,771,146,0,0,560,4,0,0,0,0,0,2367,2272
1366,6453115,25374653,2058,1502,51,3658,3282570,83,0,98,0,98,0,5570,5418
2002,44174550,44384134,3533,2282,0,0,278,2,0,0,0,0,0,16148,15925
4153,50721877,69623474,4516,2286,4,556,560,4,0,0,0,0,0,15935,15800
1940,12702148,111873,1834,126,173,2894296,9117,149,831,87409,831,87409,831,3761,3703
513,12618489,6383951,906,651,0,0,278,2,0,0,0,0,0,4109,3997
3111,75705994,63315062,4438,2182,141,6038618,5032,74,590767,5908544,590767,5908544,590767,10259,10095
164,21720,12614278,730,191,4,556,2615,31,0,0,0,0,0,1224,1127
3643,50675954,44353482,3190,2132,78,5440,5907970,143,0,0,0,0,0,15051,14828
3216,75718589,73525794,248169,1945,0,0,560,4,0,0,0,0,0,656397,656270
6470,12941003,12961051,6608,191,190,10260,10816,194,475,318611,475,318611,475,15348,15252
215,28323,6331636,389,256,5,759,556,4,0,0,0,0,0,3587,3485
177236,108299548,44308274,153145,1610,4,556,560,4,0,0,0,0,0,651442,651318
429,6320982,12638979,646,216,1,70,278,2,0,0,0,0,0,215777,215677
133,18672,19050,142,161,2,278,278,2,0,0,0,0,0,986,886
286,6318704,23080,228,121,4,556,556,4,0,0,0,0,0,793,734
604,12633578,12632945,593,156,4,556,2364415,69,0,0,0,0,0,1854,1745
6845,113826682,107472258,5869,2626,75,5242,560,4,0,0,0,0,0,23720,23492
3290,69432886,82245161,5058,2367,116,4595449,4467,59,0,0,0,0,0,16057,15926
4326,19134764,12630437,520,211,97,5578,556,4,0,0,0,0,0,8449,8334
93,12923,13285,97,101,4,556,556,4,0,0,0,0,0,660,569
537,6348784,6347393,532,447,2,278,278,2,0,0,0,0,0,1769,1660
6102,12922824,19238210,6306,176,190,10248,10526,192,923,297399,923,297399,923,12645,12552
1799,44164318,31740884,2907,1857,0,0,278,2,0,0,0,0,0,11228,11101
1559,44145144,19058275,2023,1042,0,0,280,2,0,0,0,0,0,6888,6719
534,6336025,17042,129,136,2,278,280,2,0,0,0,0,0,1566,1464
91,12063,12063,91,86,2,278,278,2,0,0,0,0,0,913,818
1718,31588013,18952390,946,236,4,556,556,4,0,0,0,0,0,3237,3138
3054,12753296,179699,3054,166,95,5130,5728,100,507,152002,507,152002,507,7793,7694
529,6327875,18941332,807,206,0,0,560,4,0,0,0,0,0,3683,3578
251,26599,6322600,317,161,27,2207,788898,31,118242,6303286,118242,6303286,118242,865,803
798,6358718,35374,332,236,4,556,556,4,0,0,0,0,0,2363,2260
3247,44340177,25443377,2901,1751,2,278,280,2,0,6302618,0,6302618,0,15919,15703
124,8661,6324850,335,186,0,0,278,2,0,0,0,0,0,7417,7322
1414,195628,12820659,2043,2162,4,556,556,4,0,0,0,0,0,9759,9635
68,9162,16933,181,61,2,278,280,2,0,0,0,0,0,780,700
314141,38385058,25868986,314693,977,0,0,278,2,0,0,0,0,0,982992,982876
517,6327088,18943325,827,221,0,0,560,4,0,0,0,0,0,231483,231377
619,12625707,12693420,1134,732,0,0,278,2,0,0,0,0,0,4407,4288
924,123185,31702269,2693,1306,4,556,556,4,0,0,0,0,0,10350,10219
1576,25315802,25337221,1869,896,4,556,560,4,0,0,0,0,0,5691,5570
147,20150,20234,149,171,4,560,560,4,0,0,0,0,0,298,234
949,6345597,59382,953,66,171,2631811,9422,150,901,48205,901,48205,901,2310,2214
10,856,10317,76,66,0,0,829,6,0,0,0,0,0,48072,47982
53,7562,7688,56,41,4,556,556,4,0,0,0,0,0,210,118
5271,82284862,57073098,4601,3047,2,278,278,2,0,0,0,0,0,22944,22719
1418,78437,6385492,1563,86,104,5616,5938,107,599,69822,599,69822,599,4013,3920
527,6327752,18946347,852,256,0,0,598,5,0,0,0,0,0,281472,281377
4320,82077662,126454336,6996,3297,0,0,560,4,0,0,0,0,0,25208,24977
14161,7059047,771224,14155,51,1415,4010061,76024,1382,0,0,0,0,0,28435,28348
13165,715234,7006,49,36,133,7659,759,5,0,0,0,0,0,22901,22817
2703,19147552,25428274,2542,1906,2,278,278,2,0,0,0,0,0,11982,11859
130,9089,6322015,316,146,0,0,560,4,0,0,0,0,0,1287,1195
4146,107232494,69753222,5890,3247,0,0,560,4,0,814,0,814,0,24323,24092
19072,1035378,1035406,19072,61,5032,271898,271968,5033,0,0,0,0,0,38220,38136
2294,12813248,31696186,2418,1576,34,2788,556,4,0,0,0,0,0,6345,6268
239,6312244,16959,182,56,5,598,598,5,0,0,0,0,0,498,419
152,20828,19009600,2096,181,4,556,662929,123,118744,6381246,118744,6381246,118744,4515,4419
122,8553,6321539,311,146,0,0,556,4,0,0,0,0,0,1268,1168
253,6314379,6322304,369,76,4,556,556,4,0,0,0,0,0,775,667
288,6311151,6329544,427,156,100,6596,6303026,168,0,0,0,0,0,7113,7009
34774,1879777,7937722,30314,76,91,6283,6171249,156,0,0,0,0,0,65485,65392
3421,25375035,55111,635,211,97,5578,556,4,0,0,0,0,0,6771,6672
411,6329178,19208,145,161,2,278,278,2,0,0,0,0,0,167303,167197
12231,665221,6653309,13877,26,12196,660156,6647966,13840,0,0,0,0,0,26172,26096
306593,38255694,182501723,290605,3057,4,556,2014,28,0,0,0,0,0,1012574,1012439
865,18933937,18957274,1036,216,0,0,278,2,0,0,0,0,0,2571,2468
61,8480,1330174,24536,51,4,556,560,4,0,0,0,0,0,43588,43509
3706,44403918,57048566,4611,2456,4,556,560,4,0,0,0,0,0,20994,20767
176916,101983396,44295463,152998,1550,4,556,560,4,0,0,0,0,0,650760,650636
1552,214810,19151544,2774,2377,4,556,556,4,0,0,0,0,0,11126,11001
3327,19074441,19128,146,156,104,5956,560,4,0,0,0,0,0,6982,6889
2493,6430576,6448930,2629,156,96,5172,5770,101,2911,121243,2911,121243,2911,6233,6138
1263,12720277,44276545,2702,1101,4,556,5646165,144,0,0,0,0,0,5969,5836
223,25870,6343186,608,224,4,556,560,4,0,6302618,0,6302618,0,2263,2115
1081,18949052,31603898,1692,641,0,0,280,2,0,0,0,0,0,4741,4621
4410,63334038,50717048,3897,2626,4,560,560,4,0,0,0,0,0,11250,11083
852,12671800,6381949,868,651,2,278,278,2,0,0,0,0,0,3667,3545
105,13917,13959,106,106,5,602,644,6,0,0,0,0,0,505,448
1691,44153728,25417407,2600,1652,1,42,598,5,0,0,0,0,0,11513,11302
315891,82545609,57497540,316764,1617,0,0,598,5,0,0,0,0,0,992507,992383
1192,160299,6479378,1591,1752,2,278,278,2,0,0,0,0,0,6257,6125
3580,100909880,44463775,4579,2346,0,0,280,2,0,0,0,0,0,16911,16776
349728,14812836,76068171,158251,2200,2,278,280,2,0,0,0,0,0,658405,658274
185370,26757061,30317453,120165,1500,2,280,280,2,0,0,0,0,0,511489,511408
3371,44357413,31770313,3296,1941,4,556,5514164,134,0,0,0,0,0,17085,16869
2029,37884538,56921899,3327,1612,0,0,278,2,0,0,0,0,0,11418,11207
584,12623132,12647484,766,221,0,0,556,4,0,0,0,0,0,1702,1607
87,11895,12618699,433,86,2,278,2757949,76,0,0,0,0,0,856,766
87,11701,6323140,378,86,2,278,278,2,0,0,0,0,0,1495,1392
13,1082,18490,139,151,0,0,280,2,0,0,0,0,0,1855,1754
1501,25248701,38073825,3165,2387,0,0,278,2,0,0,0,0,0,11246,11121
69,9236,8884,66,56,4,556,556,4,0,0,0,0,0,382,293
1533,6386121,12451,91,96,203,4206993,278,2,0,0,0,0,0,1791,1692
129,16952,32150,351,136,2,278,278,2,0,0,0,0,0,1307,1204
523,6335732,18106,138,146,167,6302984,556,4,535,5358,535,5358,535,1623,1524
1599,95633,15761,119,126,99,5504,278,2,0,0,0,0,0,5520,5420
119608,25360673,18738133,113532,221,4,556,556,4,0,0,0,0,0,233669,233563
3790,44415594,63376196,5061,2586,4,556,560,4,0,0,0,0,0,23104,22876
3591,44388002,57032606,4497,2281,2,278,280,2,0,0,0,0,0,20382,20158
2002,44174550,44388860,3567,2332,0,0,556,4,0,0,0,0,0,16505,16282
87730,23621416,10959797,86109,156,5431,293262,293822,5435,0,0,0,0,0,173972,173906
1074,6414801,19028136,1499,1081,2,278,278,2,0,0,0,0,0,5591,5467
584,6336940,18921378,605,76,72,5321,4727275,123,472671,12606640,472671,12606640,472671,1393,1311
1777,241472,31778674,2969,2616,4,556,556,4,0,0,0,0,0,15628,15389
117,15565,15593,117,121,4,560,560,4,0,0,0,0,0,3332,3268
460,12621733,39061,466,116,78,2758243,4066,53,0,0,0,0,0,3063,2964
241,6282867,1043414,19220,56,4,556,556,4,0,0,0,0,0,19582,19484
17220,935382,8754,62,56,4,556,560,4,0,0,0,0,0,34509,34419
66,9078,30470,462,56,4,556,5632,98,459,20628,459,20628,459,794,741
1716,12786109,12802144,1946,1887,4,556,556,4,0,0,0,0,0,6509,6433
1089,25239250,19089229,2107,1562,0,0,278,2,0,0,0,0,0,8920,8712
492,12616204,6357571,726,354,0,0,560,4,0,0,0,0,0,2918,2762
42,5775,5983,43,26,7,710,640,6,0,0,0,0,0,164,85
1285,25254484,31708541,2499,1737,0,0,560,4,0,0,0,0,0,9768,9642
117,15565,6391552,2159,121,4,560,5686,99,0,0,0,0,0,2884,2785
100,13443,6316775,271,101,4,556,556,4,0,0,0,0,0,374,321
301,6312302,6321136,358,66,117,4595519,5131,67,430,7218,430,7218,430,1084,1002
177,16531,6320391,355,56,4,556,4596005,120,171571,1715716,171571,1715716,171571,926,839
6789,120113332,94913344,6259,2376,4,556,560,4,0,0,0,0,0,21115,20986
1244,6406892,6383184,898,651,47,3524,278,2,367656,12606716,367656,12606716,367656,4668,4551
506,65184,67294,530,661,4,556,560,4,0,0,0,0,0,5467,5354
1342,185620,12810651,1971,2052,5,663,385,3,0,7546,0,7546,0,8909,8786
1295,24245377,6424942,1374,846,142,5252614,7098,105,0,0,0,0,0,3263,3191
238,16502,12623593,474,136,1,70,350,3,0,0,0,0,0,2098,1991
296,6311949,6322625,373,76,59,2101316,3675,47,0,0,0,0,0,1112,1025
1679,227850,31765052,2871,2466,2,278,278,2,0,0,0,0,0,14279,14040
2086,50475419,38111699,3602,2517,0,0,560,4,0,0,0,0,0,7369,7285
157,21232,21106,154,186,2,278,278,2,0,0,0,0,0,1821,1717
650,77860,6381529,821,742,2,278,556,4,0,0,0,0,0,4425,4306
4948,107295022,124044654,250507,2510,0,0,280,2,0,0,0,0,0,663007,662872
1731,48877959,19153343,2722,2012,127,4727188,5976,88,249512,6303287,249512,6303287,249512,5778,5697
